"","Transect","DateTimeUTC","Year","Day","Month","Latitude","Longitude","CP","CN","NP","POCavg","PONavg","POPavg","SurfNO3","SurfPO4","SST","PAR_MODIS","CHLOR_a_MODIS","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","PO4_WOA","NO3_WOA","SiOH4_WOA","PO4_fill","NO3_fill","Nutcline_WOA_1um","PO4_GLODAP","NO3_GLODAP","Nutcline_GLODAP_1um","MLD_Holte17","SPP_Rich_Righetti19","FeT_CESM","sp_Nutlim_CESM2","PAR_surfmean_umols","MLPAR","Nstar_0","Nstar_0_WOA","Nstar_200_WOA","Nstar_200_GLODAP","frac_euk_NOBM","absLatitude","logCP","logCN","logNP","logPO4_fill","logNO3_fill","logPO4_WOA","logNO3_WOA","logPO4_GLODAP","logNO3_GLODAP","logMLD","logCHLOR_a","logFeT","logMLPAR","region","area_weights"
"609","AMT",2018-10-03 03:00:00,2018,3,10,26.4408666666667,-25.4078333333333,156.855791962175,6.70202020202021,23.4042553191489,2.21166666666667,0.33,0.0141,0,0,25.59,43.984,0.0723366,0.0064781657,0.1155414,0.8698813,0.008099205,0.0723006437905133,0.197248930133879,1.20728219872713,0.0590822862312198,0.1,151,0.0590822862312198,0.0361623046211898,130,39.9550767560006,206.06667,NA,"PN-colim",509.074074074074,256.700787037183,-0.909154275078326,-0.686519682437181,1.88461117744446,0.241100577592849,0.123640605,26.4408666666667,5.05532686071408,1.90240900363767,3.1529178570764,-2.82882412485678,-2.30258509299405,-2.62692224542396,-1.62328874318022,-2.82882412485678,-3.319738011496,3.68775574188579,-2.6264250538392,NA,5.54791115385285,"Subtropical",0.895394392876859
"610","AMT",2018-10-03 04:00:00,2018,3,10,26.2198833333333,-25.5118666666667,147.578347578348,6.95302013422821,21.2250712250712,1.72666666666667,0.248333333333333,0.0117,0,0,25.41,44.711998,0.05640921,0.0064781657,0.1155414,0.8698813,0.008099205,0.0764924173392355,0.153580920271575,1.26406161850691,0.0558126482609659,0.1,151,0.0558126482609659,0.0414019668530673,135,28.1486545061641,207.68333,NA,"PN-colim",517.499976851852,327.807849476876,-0.851600405322388,-0.916502071425319,2.65427196121216,0.100859770774841,0.123640605,26.2198833333333,4.99435920478171,1.93917611687397,3.05518308790774,-2.88575476393746,-2.30258509299405,-2.57056366281089,-1.87352768296606,-2.88575476393746,-3.18442689075117,3.33749955614903,-2.87512283593743,NA,5.79242761195615,"Subtropical",0.897105100035152
"611","AMT",2018-10-03 05:00:00,2018,3,10,26.2037666666667,-25.52105,178.086419753086,6.67052023121387,26.6975308641975,1.92333333333333,0.288333333333333,0.0108,0,0,25.19,47.114,0.05658769,0.0064781657,0.1155414,0.8698813,0.008099205,0.0764924173392355,0.153580920271575,1.26406161850691,0.0558126482609659,0.1,151,0.0558126482609659,0.0414019668530673,135,28.1486545061641,207.68333,NA,"PN-colim",545.300925925926,345.223738145941,-0.851600405322388,-0.916502071425319,2.65427196121216,0.100859770774841,0.123640605,26.2037666666667,5.18226893670386,1.89769785257027,3.28457108413359,-2.88575476393746,-2.30258509299405,-2.57056366281089,-1.87352768296606,-2.88575476393746,-3.18442689075117,3.33749955614903,-2.87196380859371,NA,5.84419272320054,"Subtropical",0.897229342816105
"612","AMT",2018-10-03 06:00:00,2018,3,10,26.06095,-25.5915166666667,163.559322033898,6.57954545454546,24.8587570621469,1.93,0.293333333333333,0.0118,0,0,25.19,45.547997,0.0680033043026924,0.0064781657,0.1155414,0.8698813,0.008099205,0.0764924173392355,0.153580920271575,1.26406161850691,0.0558126482609659,0.1,151,0.0558126482609659,0.0414019668530673,135,28.1486545061641,207.68333,NA,"PN-colim",527.175891203704,322.643520666875,-0.851600405322388,-0.916502071425319,2.65427196121216,0.100859770774841,0.123640605,26.06095,5.09717575042731,1.88396566309479,3.21321008733252,-2.88575476393746,-2.30258509299405,-2.57056366281089,-1.87352768296606,-2.88575476393746,-3.18442689075117,3.33749955614903,-2.68819898229996,NA,5.77654806256507,"Subtropical",0.898327208178406
"613","AMT",2018-10-03 07:00:00,2018,3,10,25.9376333333333,-25.64885,154.296875,6.44021739130434,23.9583333333334,1.975,0.306666666666667,0.0128,0,0,25.32,42.092,0.057672266,0.010323033,0.1645152,0.80605364,0.019108167,0.0764924173392355,0.153580920271575,1.26406161850691,0.0558126482609659,0.1,151,0.0558126482609659,0.0414019668530673,135,28.1486545061641,207.68333,NA,"PN-colim",487.175925925926,307.379290562613,-0.851600405322388,-0.916502071425319,2.65427196121216,0.100859770774841,0.183623367,25.9376333333333,5.03887850640965,1.86256229596024,3.17631621044941,-2.88575476393746,-2.30258509299405,-2.57056366281089,-1.87352768296606,-2.88575476393746,-3.18442689075117,3.33749955614903,-2.8529788796003,NA,5.72808245916236,"Subtropical",0.899270682346403
"614","AMT",2018-10-03 08:00:00,2018,3,10,25.7362666666667,-25.74245,165.443425076452,6.36470588235294,25.9938837920489,1.80333333333333,0.283333333333333,0.0109,0,0,25.21,39.65,0.05690244,0.010323033,0.1645152,0.80605364,0.019108167,0.0764924173392355,0.153580920271575,1.26406161850691,0.0558126482609659,0.1,151,0.0558126482609659,0.0414019668530673,135,28.1486545061641,207.68333,NA,"PN-colim",458.912037037037,290.244326846603,-0.851600405322388,-0.916502071425319,2.65427196121216,0.100859770774841,0.183623367,25.7362666666667,5.10862929393732,1.85076802235616,3.25786127158115,-2.88575476393746,-2.30258509299405,-2.57056366281089,-1.87352768296606,-2.88575476393746,-3.18442689075117,3.33749955614903,-2.86641705651971,NA,5.67072307463884,"Subtropical",0.90080234645026
"615","AMT",2018-10-03 09:00:00,2018,3,10,25.5596,-25.83075,133.727034120735,6.25153374233127,21.3910761154856,1.69833333333333,0.271666666666667,0.0127,0,0,25.4,39.725998,0.050082143,0.010323033,0.1645152,0.80605364,0.019108167,0.0764924173392355,0.153580920271575,1.26406161850691,0.0558126482609659,0.1,151,0.0558126482609659,0.0414019668530673,135,28.1486545061641,207.68333,NA,"PN-colim",459.791643518519,297.363857354185,-0.851600405322388,-0.916502071425319,2.65427196121216,0.100859770774841,0.183623367,25.5596,4.89580066352417,1.83282683241596,3.06297383110821,-2.88575476393746,-2.30258509299405,-2.57056366281089,-1.87352768296606,-2.88575476393746,-3.18442689075117,3.33749955614903,-2.99409076157228,NA,5.69495649790575,"Subtropical",0.902136971477648
"616","AMT",2018-10-03 10:00:00,2018,3,10,25.34745,-25.9327666666667,180.570801317234,7.15217391304348,25.2469813391877,1.645,0.23,0.00911,0,0,25.23,40.736,0.057083048,0.010323033,0.1645152,0.80605364,0.019108167,0.0691221668981016,0.165185521803796,1.46626357322931,0.035665362440981,0.1,150,0.035665362440981,0.05468067185767,125,34.971726445399,223.73334,NA,"PN-colim",471.481481481482,269.92857831245,-0.515965127198026,-0.840007951900363,2.83323527956009,-0.926329041481019,0.183623367,25.34745,5.19612295192761,1.96741635427628,3.22870659765133,-3.33357530093223,-2.30258509299405,-2.67187980517881,-1.80068606214876,-3.33357530093223,-2.90624498011939,3.55453991918462,-2.86324808906055,NA,5.59815739923682,"Subtropical",0.903728319524724
"617","AMT",2018-10-03 11:00:00,2018,3,10,25.28905,-25.95425,169.590643274854,6.94610778443113,24.4152046783625,1.93333333333333,0.278333333333333,0.0114,0,0,25.41,40.264,0.049620315,0.0075996504,0.16581027,0.7993695,0.027220475,0.0691221668981016,0.165185521803796,1.46626357322931,0.035665362440981,0.1,150,0.035665362440981,0.05468067185767,125,34.971726445399,223.73334,NA,"PN-colim",466.018518518518,274.66765474479,-0.515965127198026,-0.840007951900363,2.83323527956009,-0.926329041481019,0.193030745,25.28905,5.13338755246595,1.93818147168365,3.19520608078229,-3.33357530093223,-2.30258509299405,-2.67187980517881,-1.80068606214876,-3.33357530093223,-2.90624498011939,3.55453991918462,-3.00335495249196,NA,5.6155618386067,"Subtropical",0.904164207029464
"618","AMT",2018-10-03 12:00:00,2018,3,10,25.1789666666667,-26.0058666666667,153.271028037383,7.28888888888889,21.0280373831776,1.64,0.225,0.0107,0,0,25.48,42.302,0.047380388,0.0075996504,0.16581027,0.7993695,0.027220475,0.0691221668981016,0.165185521803796,1.46626357322931,0.035665362440981,0.1,150,0.035665362440981,0.05468067185767,125,34.971726445399,223.73334,NA,"PN-colim",489.606481481482,291.263408748501,-0.515965127198026,-0.840007951900363,2.83323527956009,-0.926329041481019,0.193030745,25.1789666666667,5.03220777935038,1.98635111861382,3.04585666073656,-3.33357530093223,-2.30258509299405,-2.67187980517881,-1.80068606214876,-3.33357530093223,-2.90624498011939,3.55453991918462,-3.0495468911757,NA,5.67422804244163,"Subtropical",0.904983295463235
"619","AMT",2018-10-03 12:00:00,2018,3,10,25.1789666666667,-26.0058666666667,267.932489451476,2.99143468950749,89.566551591868,2.32833333333333,0.778333333333333,0.00869,0,0,25.48,42.302,0.047380388,0.0075996504,0.16581027,0.7993695,0.027220475,0.0691221668981016,0.165185521803796,1.46626357322931,0.035665362440981,0.1,150,0.035665362440981,0.05468067185767,125,34.971726445399,223.73334,NA,"PN-colim",489.606481481482,291.263408748501,-0.515965127198026,-0.840007951900363,2.83323527956009,-0.926329041481019,0.193030745,25.1789666666667,5.59073504374565,1.09575310158806,4.49498194215759,-3.33357530093223,-2.30258509299405,-2.67187980517881,-1.80068606214876,-3.33357530093223,-2.90624498011939,3.55453991918462,-3.0495468911757,NA,5.67422804244163,"Subtropical",0.904983295463235
"620","AMT",2018-10-03 14:00:00,2018,3,10,25.0586166666667,-26.0546166666667,197.101449275363,7.15789473684211,27.536231884058,2.26666666666667,0.316666666666667,0.0115,0,0,25.49,42.614,0.05993521,0.0075996504,0.16581027,0.7993695,0.027220475,0.0691221668981016,0.165185521803796,1.46626357322931,0.035665362440981,0.1,150,0.035665362440981,0.05468067185767,125,34.971726445399,223.73334,NA,"PN-colim",493.217592592592,279.443403152536,-0.515965127198026,-0.840007951900363,2.83323527956009,-0.926329041481019,0.193030745,25.0586166666667,5.28371856712689,1.96821590656961,3.31550266055727,-3.33357530093223,-2.30258509299405,-2.67187980517881,-1.80068606214876,-3.33357530093223,-2.90624498011939,3.55453991918462,-2.81449113353343,NA,5.63279977889757,"Subtropical",0.905874951592262
"621","AMT",2018-10-03 15:00:00,2018,3,10,24.9102666666667,-26.1169,172.96918767507,7.05714285714284,24.5098039215687,2.05833333333333,0.291666666666667,0.0119,0,0,25.85,42.608,0.069590904,0.0075996504,0.16581027,0.7993695,0.027220475,0.0691221668981016,0.165185521803796,1.46626357322931,0.035665362440981,0.1,150,0.035665362440981,0.05468067185767,125,34.971726445399,223.73334,NA,"PN-colim",493.148148148148,270.338967050232,-0.515965127198026,-0.840007951900363,2.83323527956009,-0.926329041481019,0.193030745,24.9102666666667,5.15311347271058,1.95404027513856,3.19907319757202,-3.33357530093223,-2.30258509299405,-2.67187980517881,-1.80068606214876,-3.33357530093223,-2.90624498011939,3.55453991918462,-2.66512140983757,NA,5.59967660512004,"Subtropical",0.906968555528393
"622","AMT",2018-10-03 16:00:00,2018,3,10,24.7026333333333,-26.2342333333333,121.376811594203,6.61184210526317,18.3574879227053,1.675,0.253333333333333,0.0138,0,0,25.98,41.815998,0.08977181,0.0075996504,0.16581027,0.7993695,0.027220475,0.0691221668981016,0.165185521803796,1.46626357322931,0.035665362440981,0.1,150,0.035665362440981,0.05468067185767,125,34.971726445399,223.73334,NA,"PN-colim",483.981458333333,249.88644768317,-0.515965127198026,-0.840007951900363,2.83323527956009,-0.926329041481019,0.193030745,24.7026333333333,4.79889985209601,1.8888622996469,2.91003755244911,-3.33357530093223,-2.30258509299405,-2.67187980517881,-1.80068606214876,-3.33357530093223,-2.90624498011939,3.55453991918462,-2.41048427277895,NA,5.52100660541065,"Subtropical",0.908488971255664
"623","AMT",2018-10-03 17:00:00,2018,3,10,24.5176,-26.3205833333333,150.661375661375,7.11874999999998,21.1640211640212,1.89833333333333,0.266666666666667,0.0126,0,0,26.17,44.968,0.06446883,0.004430698,0.13123183,0.8267471,0.037590355,0.0691221668981016,0.165185521803796,1.46626357322931,0.035665362440981,0.1,150,0.035665362440981,0.05468067185767,125,34.971726445399,223.73334,NA,"PN-colim",520.462962962963,290.226985752249,-0.515965127198026,-0.840007951900363,2.83323527956009,-0.926329041481019,0.168822185,24.5176,5.01503477325574,1.96273214821335,3.05230262504239,-3.33357530093223,-2.30258509299405,-2.67187980517881,-1.80068606214876,-3.33357530093223,-2.90624498011939,3.55453991918462,-2.74157342780009,NA,5.6706633263137,"Subtropical",0.909833843327877
"624","AMT",2018-10-03 18:00:00,2018,3,10,24.4056666666667,-26.3734833333333,191.102756892231,7.33173076923077,26.0651629072682,2.54166666666667,0.346666666666667,0.0133,0,0,26.17,42.888,0.06577761,0.004430698,0.13123183,0.8267471,0.037590355,0.0659662458747625,0.153781900316477,1.56874620634317,0.045910619193688,0.1,142,0.045910619193688,0.0202345301532187,107,33.8314199660791,227.46666,NA,"PN-colim",496.388888888889,280.295889952407,-0.71433537694579,-0.76444575997442,2.53204922533035,-0.951147794723511,0.168822185,24.4056666666667,5.2528112775798,1.99221160934019,3.2605996682396,-3.08105883369176,-2.30258509299405,-2.71861209391863,-1.87221991208369,-3.08105883369176,-3.90036472043371,3.52138995548784,-2.72147577211328,NA,5.63584579503223,"Subtropical",0.910642799501692
"625","AMT",2018-10-03 19:00:00,2018,3,10,24.1903,-26.4741333333333,197.69647696477,7.08252427184468,27.9132791327913,2.43166666666667,0.343333333333333,0.0123,0,0,25.99,43.758,0.07341352,0.004430698,0.13123183,0.8267471,0.037590355,0.0659662458747625,0.153781900316477,1.56874620634317,0.045910619193688,0.1,142,0.045910619193688,0.0202345301532187,107,33.8314199660791,227.46666,NA,"PN-colim",506.458333333333,279.139025524512,-0.71433537694579,-0.76444575997442,2.53204922533035,-0.951147794723511,0.168822185,24.1903,5.28673290991041,1.95763037973321,3.3291025301772,-3.08105883369176,-2.30258509299405,-2.71861209391863,-1.87221991208369,-3.08105883369176,-3.90036472043371,3.52138995548784,-2.61164716413842,NA,5.63170995708247,"Subtropical",0.912189501814815
"626","AMT",2018-10-03 20:00:00,2018,3,10,24.0161166666667,-26.5559833333333,166.179337231969,7.31759656652362,22.7095516569201,2.84166666666667,0.388333333333333,0.0171,0,0,26.01,46.22,0.07587168,0.004430698,0.13123183,0.8267471,0.037590355,0.0577703857440501,0.0973099349699914,1.55113006496429,0.0349501696461812,0.1,152,0.0349501696461812,0.0318774101911113,119,41.6963380016956,233.66667,NA,"PN-colim",534.953703703704,259.721562069514,-0.527325304147787,-0.950077974814922,3.80567031884193,-1.18916581320763,0.168822185,24.0161166666667,5.11306754997499,1.99028193615192,3.12278561382308,-3.35383195634611,-2.30258509299405,-2.85127899197307,-2.32985418842519,-3.35383195634611,-3.44585766452334,3.73041330724341,-2.57871178673773,NA,5.55961014205896,"Subtropical",0.913431011000661
"627","AMT",2018-10-03 21:00:00,2018,4,10,23.85775,-26.6370833333333,137.105263157895,7.93401015228427,17.280701754386,2.605,0.328333333333333,0.019,0,0,25.95,44.834,0.07744265,0.0044192695,0.12048533,0.8199493,0.055146065,0.0577703857440501,0.0973099349699914,1.55113006496429,0.0349501696461812,0.1,152,0.0349501696461812,0.0318774101911113,119,41.6963380016956,233.66667,NA,"PN-colim",518.912037037037,250.577208508289,-0.527325304147787,-0.950077974814922,3.80567031884193,-1.18916581320763,0.175631395,23.85775,4.92074897502103,2.07115860168349,2.84959037333754,-3.35383195634611,-2.30258509299405,-2.85127899197307,-2.32985418842519,-3.35383195634611,-3.44585766452334,3.73041330724341,-2.55821761655799,NA,5.52376709063359,"Subtropical",0.914552458697268
"628","AMT",2018-10-03 22:00:00,2018,4,10,23.6590833333333,-26.7228833333333,166.025641025641,7.23463687150838,22.9487179487179,2.15833333333333,0.298333333333333,0.013,0,0,25.59,45.517998,0.07418716,0.0044192695,0.12048533,0.8199493,0.055146065,0.0577703857440501,0.0973099349699914,1.55113006496429,0.0349501696461812,0.1,152,0.0349501696461812,0.0318774101911113,119,41.6963380016956,233.66667,NA,"PN-colim",526.828680555555,257.284405909187,-0.527325304147787,-0.950077974814922,3.80567031884193,-1.18916581320763,0.175631395,23.6590833333333,5.11214224043809,1.97888016829288,3.13326207214521,-3.35383195634611,-2.30258509299405,-2.85127899197307,-2.32985418842519,-3.35383195634611,-3.44585766452334,3.73041330724341,-2.60116418960506,NA,5.55018211080194,"Subtropical",0.915949403016977
"629","AMT",2018-10-03 23:00:00,2018,4,10,23.5020166666667,-26.79235,153.169014084507,6.76165803108808,22.6525821596244,2.175,0.321666666666667,0.0142,0,0,25.75,47.53,0.07659098,0.0044192695,0.12048533,0.8199493,0.055146065,0.0577703857440501,0.0973099349699914,1.55113006496429,0.0349501696461812,0.1,152,0.0349501696461812,0.0318774101911113,119,41.6963380016956,233.66667,NA,"PN-colim",550.115740740741,266.420950932996,-0.527325304147787,-0.950077974814922,3.80567031884193,-1.18916581320763,0.175631395,23.5020166666667,5.03154197891557,1.91126813085191,3.12027384806366,-3.35383195634611,-2.30258509299405,-2.85127899197307,-2.32985418842519,-3.35383195634611,-3.44585766452334,3.73041330724341,-2.5692759637384,NA,5.58507758021729,"Subtropical",0.917046038857385
"630","AMT",2018-10-04 00:00:00,2018,4,10,23.34475,-26.8688833333333,154.976851851852,7.04736842105264,21.9907407407408,2.23166666666667,0.316666666666667,0.0144,0,0,25.82,47.734,0.07564524,0.0044192695,0.12048533,0.8199493,0.055146065,0.0531762551832944,0.0804565559886396,1.50005631065369,0.0630882251169533,0.1,135,0.0630882251169533,0.0117277002194896,113,34.1568028195439,233.86667,NA,"Fe-lim",552.476851851852,300.91999542962,-0.997683901651762,-0.846152697321027,3.41457563924789,-0.707612435102463,0.175631395,23.34475,5.04327576287521,1.95265427353069,3.09062148934452,-2.76322113355255,-2.30258509299405,-2.93414331341101,-2.52003791739551,-2.76322113355255,-4.44580169525853,3.53096177026451,-2.58170076207572,NA,5.706844433504,"Subtropical",0.918137166422869
"631","AMT",2018-10-04 01:00:00,2018,4,10,23.1826166666667,-26.9462166666667,161.387163561076,7.02252252252251,22.9813664596273,2.59833333333333,0.37,0.0161,0,0,25.98,47.18,0.07773127,0.0072524464,0.119322784,0.8022821,0.0711427,0.0531762551832944,0.0804565559886396,1.50005631065369,0.0630882251169533,0.1,135,0.0630882251169533,0.0117277002194896,113,34.1568028195439,233.86667,NA,"Fe-lim",546.064814814815,295.579768156475,-0.997683901651762,-0.846152697321027,3.41457563924789,-0.707612435102463,0.190465484,23.1826166666667,5.08380622083335,1.9491224871855,3.13468373364785,-2.76322113355255,-2.30258509299405,-2.93414331341101,-2.52003791739551,-2.76322113355255,-4.44580169525853,3.53096177026451,-2.55449765726548,NA,5.68893874341801,"Subtropical",0.919254817508308
"632","AMT",2018-10-04 02:00:00,2018,4,10,23.0044166666667,-27.0292666666667,157.790927021696,6.6390041493776,23.767258382643,2.66666666666667,0.401666666666667,0.0169,0,0,26.03,49.194,0.09829117,0.0072524464,0.119322784,0.8022821,0.0711427,0.0531762551832944,0.0804565559886396,1.50005631065369,0.0630882251169533,0.1,135,0.0630882251169533,0.0117277002194896,113,34.1568028195439,233.86667,NA,"Fe-lim",569.375,291.416484246786,-0.997683901651762,-0.846152697321027,3.41457563924789,-0.707612435102463,0.190465484,23.0044166666667,5.06127091006484,1.89296197473722,3.16830893532762,-2.76322113355255,-2.30258509299405,-2.93414331341101,-2.52003791739551,-2.76322113355255,-4.44580169525853,3.53096177026451,-2.31982108292373,NA,5.67475346129904,"Subtropical",0.920474731061899
"633","AMT",2018-10-04 03:00:00,2018,4,10,22.8460333333333,-27.1038333333333,167.805383022774,7.01731601731603,23.9130434782609,2.70166666666667,0.385,0.0161,0,0,25.93,48.615997,0.09033553,0.0072524464,0.119322784,0.8022821,0.0711427,0.0531762551832944,0.0804565559886396,1.50005631065369,0.0630882251169533,0.1,135,0.0630882251169533,0.0117277002194896,113,34.1568028195439,233.86667,NA,"Fe-lim",562.685150462963,293.986346642033,-0.997683901651762,-0.846152697321027,3.41457563924789,-0.707612435102463,0.190465484,22.8460333333333,5.12280487351125,1.94838081121388,3.17442406229737,-2.76322113355255,-2.30258509299405,-2.93414331341101,-2.52003791739551,-2.76322113355255,-4.44580169525853,3.53096177026451,-2.40422442972303,NA,5.68353332626723,"Subtropical",0.921551511188191
"634","AMT",2018-10-04 04:00:00,2018,4,10,22.62795,-27.2023166666667,151.141552511416,6.62000000000002,22.8310502283105,2.20666666666667,0.333333333333333,0.0146,0,0,25.96,48.848,0.09253284,0.011930302,0.13352479,0.77394086,0.08060403,0.0531762551832944,0.0804565559886396,1.50005631065369,0.0630882251169533,0.1,135,0.0630882251169533,0.0117277002194896,113,34.1568028195439,233.86667,NA,"Fe-lim",565.37037037037,293.677477535724,-0.997683901651762,-0.846152697321027,3.41457563924789,-0.707612435102463,0.21412882,22.62795,5.01821683154866,1.89009536994892,3.12812146159974,-2.76322113355255,-2.30258509299405,-2.93414331341101,-2.52003791739551,-2.76322113355255,-4.44580169525853,3.53096177026451,-2.38019167044391,NA,5.68248214999249,"Subtropical",0.923022640511107
"635","AMT",2018-10-04 05:00:00,2018,4,10,22.5996666666667,-27.21345,158.675799086758,6.23318385650224,25.4566210045662,2.31666666666667,0.371666666666667,0.0146,0,0,25.81,48.128,0.09213145,0.011930302,0.13352479,0.77394086,0.08060403,0.0531762551832944,0.0804565559886396,1.50005631065369,0.0630882251169533,0.1,135,0.0630882251169533,0.0117277002194896,113,34.1568028195439,233.86667,NA,"Fe-lim",557.037037037037,289.654055189561,-0.997683901651762,-0.846152697321027,3.41457563924789,-0.707612435102463,0.21412882,22.5996666666667,5.06686312117644,1.82988725466462,3.23697586651182,-2.76322113355255,-2.30258509299405,-2.93414331341101,-2.52003791739551,-2.76322113355255,-4.44580169525853,3.53096177026451,-2.38453891735495,NA,5.66868729775383,"Subtropical",0.923212452836917
"636","AMT",2018-10-04 06:00:00,2018,4,10,22.54166,-27.22877,157.142857142857,6.94736842105264,22.6190476190476,2.42,0.348333333333333,0.0154,0,0,25.8,45.514,0.09336869,0.011930302,0.13352479,0.77394086,0.08060403,0.0531762551832944,0.0804565559886396,1.50005631065369,0.0630882251169533,0.1,135,0.0630882251169533,0.0117277002194896,113,34.1568028195439,233.86667,NA,"Fe-lim",526.782407407408,273.035848648466,-0.997683901651762,-0.846152697321027,3.41457563924789,-0.707612435102463,0.21412882,22.54166,5.05715530973115,1.93836294341993,3.11879236631122,-2.76322113355255,-2.30258509299405,-2.93414331341101,-2.52003791739551,-2.76322113355255,-4.44580169525853,3.53096177026451,-2.37119921478715,NA,5.60960310029471,"Subtropical",0.923601037599205
"637","AMT",2018-10-04 07:00:00,2018,4,10,22.21432,-27.39395,151.48401826484,6.50490196078432,23.2876712328767,2.21166666666667,0.34,0.0146,0,0,25.75,48.592,0.090528734,0.011930302,0.13352479,0.77394086,0.08060403,0.0494016774315387,0.0759948295243084,1.34151030546427,0.103247812665999,0.1,115,0.103247812665999,0.00460828872583806,102,NA,233.45,NA,"Fe-lim",562.407407407407,NA,-1.64735671393015,-0.785690194180235,2.80872917890549,0.126281357288359,0.21412882,22.21432,5.02048012938391,1.87255604048799,3.14792408889592,-2.27062323219834,-2.30258509299405,-3.00777089926073,-2.57708997358502,-2.27062323219834,-5.37989870003451,NA,-2.40208797590716,NA,NA,"Subtropical",0.925776121711511
"638","AMT",2018-10-04 08:00:00,2018,4,10,22.54166,-27.22877,153.142076502732,6.33333333333332,24.1803278688525,1.86833333333333,0.295,0.0122,0,0,25.74,45.514,0.09336869,0.011930302,0.13352479,0.77394086,0.08060403,0.0531762551832944,0.0804565559886396,1.50005631065369,0.0630882251169533,0.1,135,0.0630882251169533,0.0117277002194896,113,34.1568028195439,233.86667,NA,"Fe-lim",526.782407407408,273.035848648466,-0.997683901651762,-0.846152697321027,3.41457563924789,-0.707612435102463,0.21412882,22.54166,5.03136609509894,1.84582669049833,3.18553940460061,-2.76322113355255,-2.30258509299405,-2.93414331341101,-2.52003791739551,-2.76322113355255,-4.44580169525853,3.53096177026451,-2.37119921478715,NA,5.60960310029471,"Subtropical",0.923601037599205
"639","AMT",2018-10-04 09:00:00,2018,4,10,22.04335,-27.4739166666667,152.222222222222,6.22727272727273,24.4444444444444,2.055,0.33,0.0135,0,0,25.76,48.938,0.09106394,0.011930302,0.13352479,0.77394086,0.08060403,0.0494016774315387,0.0759948295243084,1.34151030546427,0.103247812665999,0.1,115,0.103247812665999,0.00460828872583806,102,NA,233.45,NA,"Fe-lim",566.412037037037,NA,-1.64735671393015,-0.785690194180235,2.80872917890549,0.126281357288359,0.21412882,22.04335,5.02534144148595,1.82893847246981,3.19640296901614,-2.27062323219834,-2.30258509299405,-3.00777089926073,-2.57708997358502,-2.27062323219834,-5.37989870003451,NA,-2.39619338183671,NA,NA,"Subtropical",0.926900161778451
"640","AMT",2018-10-04 10:00:00,2018,4,10,21.8784333333333,-27.55095,178.319783197832,6.81865284974092,26.1517615176152,2.19333333333333,0.321666666666667,0.0123,0,0,25.72,47.281998,0.08538786,0.011919023,0.14723392,0.7495572,0.09128984,0.0381073660366237,0.0314145702458918,1.2075726236701,0.0916031194441021,0.1,114,0.0916031194441021,0.0258010914755287,116,42.7301925080674,233.43333,NA,"Fe-lim",547.245347222222,253.437277295287,-1.4398488196301,-0.758907951580826,4.87074676251412,-0.04340985774994,0.23852376,21.8784333333333,5.18357847327288,1.91966192298037,3.26391655029251,-2.3902899528153,-2.30258509299405,-3.26734768124156,-3.46048347312238,-2.3902899528153,-3.65733848269636,3.75490575486618,-2.46055134285928,NA,5.53511636557312,"Subtropical",0.927976584251651
"641","AMT",2018-10-04 11:00:00,2018,4,10,21.7110166666667,-27.6264333333333,143.703703703704,6.43093922651933,22.3456790123457,1.94,0.301666666666667,0.0135,0,0,25.82,45.682,0.0869298,0.011919023,0.14723392,0.7495572,0.09128984,0.0381073660366237,0.0314145702458918,1.2075726236701,0.0916031194441021,0.1,114,0.0916031194441021,0.0258010914755287,116,42.7301925080674,233.43333,NA,"Fe-lim",528.726851851852,243.652517493777,-1.4398488196301,-0.758907951580826,4.87074676251412,-0.04340985774994,0.23852376,21.7110166666667,4.96775356661299,1.86112059702556,3.10663296958743,-2.3902899528153,-2.30258509299405,-3.26734768124156,-3.46048347312238,-2.3902899528153,-3.65733848269636,3.75490575486618,-2.44265438259552,NA,5.49574310165467,"Subtropical",0.929061460522838
"642","AMT",2018-10-04 12:00:00,2018,4,10,21.5494166666667,-27.7028833333333,161.505376344086,7.08490566037735,22.7956989247312,2.50333333333333,0.353333333333333,0.0155,0,0,25.96,48.93,0.08380771,0.011919023,0.14723392,0.7495572,0.09128984,0.0381073660366237,0.0314145702458918,1.2075726236701,0.0916031194441021,0.1,114,0.0916031194441021,0.0258010914755287,116,42.7301925080674,233.43333,NA,"Fe-lim",566.319444444444,263.621882500542,-1.4398488196301,-0.758907951580826,4.87074676251412,-0.04340985774994,0.23852376,21.5494166666667,5.08453843216487,1.95796655765207,3.1265718745128,-2.3902899528153,-2.30258509299405,-3.26734768124156,-3.46048347312238,-2.3902899528153,-3.65733848269636,3.75490575486618,-2.47923027095301,NA,5.57451581322135,"Subtropical",0.930101120687763
