"","Transect","DateTimeUTC","Year","Day","Month","Latitude","Longitude","Cruise_Station","CP","CN","NP","POCavg","PONavg","POPavg","SurfNO3","SurfPO4","SST","Omega_P_High","Omega_P_Med","Omega_P_Low","Omega_N_High","Omega_N_Med","Omega_N_Low","Omega_Fe_High","Omega_Fe_Med","Omega_Fe_Low","Theta","PAR_MODIS","CHLOR_a_MODIS","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","PO4_WOA","NO3_WOA","SiOH4_WOA","PO4_fill","NO3_fill","Nutcline_WOA_1um","PO4_GLODAP","NO3_GLODAP","Nutcline_GLODAP_1um","MLD_Holte17","SPP_Rich_Righetti19","FeT_CESM","PAR_surfmean_umols","MLPAR","sp_Nutlim_CESM2","Nstar_0","Nstar_0_WOA","Nstar_200_WOA","Nstar_200_GLODAP","frac_euk_NOBM","absLatitude","logCP","logCN","logNP","logPO4_fill","logNO3_fill","logPO4_WOA","logNO3_WOA","logPO4_GLODAP","logNO3_GLODAP","logMLD","logCHLOR_a","logFeT","logMLPAR","region","area_weights","Nutlim"
"195","I9N",2016-03-27 17:00:00,2016,27,3,-23.3,95,NA,144.484852127915,7.23990963855421,19.9567203654724,1.60243333333333,0.221333333333333,0.0110906666666667,0,0.06,24.966,-0.674308668,-0.721349111,-0.170636513,0.70488425,0.053502943,0.205935826,-0.265816037,0.064934369,0.006614874,1.466703209,44.042,0.032741174,0.0029168115,0.04568047,0.94916683,0.0022358252,0.0955524396635592,0.0463928084615618,1.89107087302208,0.06,0.1,161,0.109036429792643,0.0807240205071867,181,39.4782183139051,229.01666,0.137389453851,509.74537037037,308.440275445524,"N-lim",-0.879275979492813,-1.55734977143817,-2.20314847326279,-2.4735304312706,0.0479162952,23.3,4.97317467249288,1.97960872545706,2.99356594703582,-2.81341071676004,-2.30258509299405,-2.34808007577452,-3.07061082181467,-2.21607323431036,-2.51671909610994,3.67574908471982,-3.4191218494047,-1.98493565722705,5.73152822799226,"Subtropical",0.918446381343087,"N-lim"
"196","I9N",2016-03-27 20:00:00,2016,27,3,-23.016,95,"93",117.422609493235,7.00615679299493,16.7599174501261,1.70693333333333,0.243633333333333,0.0145366666666667,0,0.07,25.2329,-0.672939872,-0.712520443,-0.131028409,0.70216826,0.444379556,-0.093674627,-0.265816037,0.08269745,0.169678301,1.486147364,46.547997,0.0398308299481869,0.0030496179,0.039484397,0.95540893,0.0020570778,0.0955524396635592,0.0463928084615618,1.89107087302208,0.07,0.1,161,0.109036429792643,0.0807240205071867,181,39.4782183139051,229.01666,0.137389453851,538.749965277778,313.436191817573,"N-lim",-1.03927597949281,-1.55734977143817,-2.20314847326279,-2.4735304312706,0.0415414748,23.016,4.76577947397311,1.94678930434145,2.81899016963167,-2.65926003693278,-2.30258509299405,-2.34808007577452,-3.07061082181467,-2.21607323431036,-2.51671909610994,3.67574908471982,-3.22311404474264,-1.98493565722705,5.74759580448477,"Subtropical",0.920395704847512,"N-lim"
"197","I9N",2016-03-28 00:00:00,2016,28,3,-22.699,95,NA,131.176893231786,7.09844479004665,18.4796666187671,1.52143333333333,0.214333333333333,0.0115983333333333,0,0.07,25.611,-0.671498795,-0.715155656,-0.082136985,0.587488138,0.292784908,0.119958126,-0.265816037,-0.101104865,0.165510485,1.501685514,42.3,0.029016735,0.0029168115,0.04568047,0.94916683,0.0022358252,0.0955524396635592,0.0463928084615618,1.89107087302208,0.07,0.1,161,0.109036429792643,0.0807240205071867,181,39.4782183139051,229.01666,0.137389453851,489.583333333333,303.114377475758,"N-lim",-1.03927597949281,-1.55734977143817,-2.20314847326279,-2.4735304312706,0.0479162952,22.699,4.87654674233911,1.9598757163983,2.91667102594081,-2.65926003693278,-2.30258509299405,-2.34808007577452,-3.07061082181467,-2.21607323431036,-2.51671909610994,3.67574908471982,-3.53988254647041,-1.98493565722705,5.71411021769877,"Subtropical",0.922544824646777,"N-lim"
"198","I9N",2016-03-28 03:30:00,2016,28,3,-22.453,95,"94",164.420188263569,7.62728398885103,21.5568462514187,1.6419,0.215266666666667,0.009986,0,0.07,25.167,-0.671604694,-0.698019458,-0.048995565,0.588771114,0.209335753,0.0200958,-0.265816037,-0.119192106,-0.011370269,1.501080247,44.584,0.030002557,0.0020397867,0.03235952,0.96188927,0.0037114555,0.0964518883377314,0.032659547355026,1.90739573478699,0.07,0.1,155,0.112876896634698,0.0712000611368567,179,19.5859241796324,233.95,0.149114369079939,516.018518518518,400.836917963051,"N-lim",-1.04879993886314,-1.57895164937899,-2.02335467147827,-2.58878174722195,0.0360709755,22.453,5.10242527473956,2.03173181716192,3.07069345757765,-2.65926003693278,-2.30258509299405,-2.33871096141115,-3.42161805084308,-2.18145746442095,-2.64226160190086,2.9748111541399,-3.5064726676188,-1.90304168975608,5.99355465621498,"Subtropical",0.924193138673602,"N-lim"
"199","I9N",2016-03-28 07:42:00,2016,28,3,-22.163,95,NA,180.913576765825,8.56050700466979,21.1335119131537,2.1387,0.249833333333333,0.0118216666666667,0,0.0675,25.065,-0.666302914,-0.690850422,-0.099105356,0.625928931,0.525664597,-0.13268215,-0.265816037,-0.190922499,0.144021894,1.531533801,45.76,0.0413317829370499,0.0020397867,0.03235952,0.96188927,0.0037114555,0.0964518883377314,0.032659547355026,1.90739573478699,0.0675,0.1,155,0.112876896634698,0.0712000611368567,179,19.5859241796324,233.95,0.149114369079939,529.62962962963,397.190616172576,"N-lim",-1.00879993886314,-1.57895164937899,-2.02335467147827,-2.58878174722195,0.0360709755,22.163,5.19801944080575,2.14715941791715,3.0508600228886,-2.69562768110365,-2.30258509299405,-2.33871096141115,-3.42161805084308,-2.18145746442095,-2.64226160190086,2.9748111541399,-3.18612351233622,-1.90304168975608,5.98441630694878,"Subtropical",0.926114390672987,"N-lim"
"200","I9N",2016-03-28 11:15:00,2016,28,3,-21.88,95,"95",151.126907073509,6.63899466869764,22.7635228848821,1.7434,0.2626,0.011536,0,0.065,25.939,-0.666262228,-0.732345714,-0.30080195,0.591845322,0.248234598,-0.0149127,-0.265816037,-0.192400174,-0.205116417,1.471549832,47.474,0.034332775,0.0020713455,0.034055125,0.9565597,0.0073138387,0.0964518883377314,0.032659547355026,1.90739573478699,0.065,0.1,155,0.112876896634698,0.0712000611368567,179,19.5859241796324,233.95,0.149114369079939,549.467592592593,420.769391038101,"N-lim",-0.968799938863143,-1.57895164937899,-2.02335467147827,-2.58878174722195,0.0413689637,21.88,5.01811992803488,1.89296054670878,3.1251593813261,-2.7333680090865,-2.30258509299405,-2.33871096141115,-3.42161805084308,-2.18145746442095,-2.64226160190086,2.9748111541399,-3.37165484168876,-1.90304168975608,6.04208491884936,"Subtropical",0.927966394666773,"N-lim"
"201","I9N",2016-03-28 16:00:00,2016,28,3,-21.61,95,NA,144.194221030682,7.29335543167093,19.7706285373845,1.61353333333333,0.221233333333333,0.01119,0,0.0625,26.162,-0.658412882,-0.714642843,-0.052988715,0.658454714,0.176125952,0.026016406,-0.265816037,-0.182791483,0.08786131,1.507934168,47.426,0.040734563,0.0016847579,0.02960595,0.96235394,0.006355425,0.0964518883377314,0.032659547355026,1.90739573478699,0.0625,0.1,155,0.112876896634698,0.0712000611368567,179,19.5859241796324,233.95,0.149114369079939,548.912037037037,412.34896713454,"N-lim",-0.928799938863143,-1.57895164937899,-2.02335467147827,-2.58878174722195,0.035961375,21.61,4.97116114797761,1.98696371881768,2.98419742915993,-2.77258872223978,-2.30258509299405,-2.33871096141115,-3.42161805084308,-2.18145746442095,-2.64226160190086,2.9748111541399,-3.20067833315237,-1.90304168975608,6.02186999844911,"Subtropical",0.929712221872254,"N-lim"
"202","I9N",2016-03-28 18:40:00,2016,28,3,-21.316,95,"96",153.374493069427,7.17006225240522,21.3909569638642,1.68926666666667,0.2356,0.011014,0,0.06,26.4819,-0.673736291,-0.732156814,-0.041298474,0.547523063,0.259073423,0.009903888,-0.265816037,-0.316394802,0.117989461,1.524238091,48.456,0.041088223,0.0020996612,0.032390356,0.95472294,0.010787057,0.0945215410329401,0.0245932021848857,1.91735872703791,0.06,0.1,142,0.115109266135842,0.0589300309345126,167,24.4027556523002,239.61667,0.161511181147489,560.833333333333,394.004513505188,"N-lim",-0.901069969065487,-1.55344083932787,-1.90359053295851,-2.664426697433,0.043177413,21.316,5.0328825978548,1.96991433691766,3.06296826093714,-2.81341071676004,-2.30258509299405,-2.35892752301999,-3.70528520817881,-2.16187346140481,-2.83140445519587,3.19469606249198,-3.19203374355398,-1.82318090560454,5.97636236482924,"Subtropical",0.931589752379528,"N-lim"
"203","I9N",2016-03-29 04:20:00,2016,29,3,-20.763,95,"97",139.767174859157,8.06455091665381,17.3310549221692,1.7449,0.216366666666667,0.0124843333333333,0,0.08,26.659,-0.666485358,-0.692930831,-0.130108305,0.60364791,0.28044631,-0.064723548,-0.265816037,-0.103187524,0.128283497,1.511600324,45.08,0.043716755,0.0016348888,0.027561381,0.9619563,0.008847388,0.0945215410329401,0.0245932021848857,1.91735872703791,0.08,0.1,142,0.115109266135842,0.0589300309345126,167,24.4027556523002,239.61667,0.161511181147489,521.759259259259,363.323107605194,"N-lim",-1.22106996906549,-1.55344083932787,-1.90359053295851,-2.664426697433,0.036408769,20.763,4.93997800150837,2.08747802703287,2.8524999744755,-2.52572864430826,-2.30258509299405,-2.35892752301999,-3.70528520817881,-2.16187346140481,-2.83140445519587,3.19469606249198,-3.13002384075229,-1.82318090560454,5.89529254195314,"Subtropical",0.935054799529557,"N-lim"
"204","I9N",2016-03-29 07:20:00,2016,29,3,-20.533,95,NA,156.379239885574,8.71662870159453,17.9403351042092,1.9133,0.2195,0.012235,0,0.08,26.3071,-0.668073852,-0.731058166,0.132292386,0.559603129,0.347662086,0.083035181,-0.265816037,-0.198609722,0.401731321,1.548941932,45.606,0.042147618,0.0016332548,0.027627364,0.9596716,0.0110677,0.0945215410329401,0.0245932021848857,1.91735872703791,0.08,0.1,142,0.115109266135842,0.0589300309345126,167,24.4027556523002,239.61667,0.161511181147489,527.847222222222,369.494466865407,"N-lim",-1.22106996906549,-1.55344083932787,-1.90359053295851,-2.664426697433,0.038695064,20.533,5.05228408199632,2.16523254637573,2.88705153562059,-2.52572864430826,-2.30258509299405,-2.35892752301999,-3.70528520817881,-2.16187346140481,-2.83140445519587,3.19469606249198,-3.16657710858668,-1.82318090560454,5.9121357656223,"Subtropical",0.936470328927548,"N-lim"
"205","I9N",2016-03-29 10:30:00,2016,29,3,-20.2,95,"98",141.517451493933,7.69553843918034,18.3895451387033,1.7651,0.229366666666667,0.0124726666666667,0,0.08,26.4678,-0.669607697,-0.751309765,-0.179400451,0.348476635,0.18292235,-0.007660084,-0.265816037,-0.167430343,-0.09457486,1.473195473,45.224,0.037489157,0.0016332548,0.027627364,0.9596716,0.0110677,0.0897204918600619,0.0215219687176868,1.91410848355293,0.08,0.1,132,0.113935686685145,0.0551605393849313,151,45.0442099728601,246.95,0.175469061616695,523.425925925926,288.700403898761,"N-lim",-1.22483946061507,-1.46987752533238,-1.94057672345638,-2.58215204679966,0.038695064,20.2,4.95242304159111,2.04064073744591,2.91178230414521,-2.52572864430826,-2.30258509299405,-2.41105608717773,-3.838681064709,-2.17212114166589,-2.89750744755279,3.80764445132955,-3.2837035344834,-1.74029253870097,5.66538948569375,"Subtropical",0.938493022759556,"N-lim"
"206","I9N",2016-03-29 13:00:00,2016,29,3,-19.889,95,NA,163.118612929154,6.88275193798451,23.6996210816397,1.65736666666667,0.2408,0.0101605,0,0.065,26.429,-0.665033232,-0.645011889,-0.29858916,0.639795775,0.362815885,-0.158958504,-0.265816037,-0.264778964,0.316616631,1.519568725,44.603996,0.0479402467608452,0.0014533487,0.025660276,0.9603579,0.012528476,0.0897204918600619,0.0215219687176868,1.91410848355293,0.065,0.1,132,0.113935686685145,0.0551605393849313,151,45.0442099728601,246.95,0.175469061616695,516.249953703704,268.887939497033,"N-lim",-0.984839460615069,-1.46987752533238,-1.94057672345638,-2.58215204679966,0.038188752,19.889,5.09447762285311,1.9290185629563,3.16545905989681,-2.7333680090865,-2.30258509299405,-2.41105608717773,-3.838681064709,-2.17212114166589,-2.89750744755279,3.80764445132955,-3.0377999027041,-1.74029253870097,5.59429471101212,"Subtropical",0.940353457863549,"N-lim"
"207","I9N",2016-03-29 19:40:00,2016,29,3,-19.638,95,"99",147.829480636446,7.02153144160843,21.0537376163315,1.6414,0.233766666666667,0.0111033333333333,0,0.05,26.368,-0.675256198,-0.743538944,0.177564604,0.510791291,0.306624889,0.105458671,-0.265816037,-0.198440605,0.244015095,1.545821232,44.318,0.0479402467608452,0.0014533487,0.025660276,0.9603579,0.012528476,0.0897204918600619,0.0215219687176868,1.91410848355293,0.05,0.1,132,0.113935686685145,0.0551605393849313,151,45.0442099728601,246.95,0.175469061616695,512.939814814815,267.163859099743,"N-lim",-0.744839460615069,-1.46987752533238,-1.94057672345638,-2.58215204679966,0.038188752,19.638,4.99605945165814,1.94898134832085,3.04707810333728,-2.99573227355399,-2.30258509299405,-2.41105608717773,-3.838681064709,-2.17212114166589,-2.89750744755279,3.80764445132955,-3.0377999027041,-1.74029253870097,5.58786217465408,"Subtropical",0.941834765707182,"N-lim"
"208","I9N",2016-03-29 22:00:00,2016,29,3,-19.265,95,NA,139.435682807173,6.43805989250063,21.6580282158597,1.6769,0.260466666666667,0.0120263333333333,0,0.05,26.495,-0.673207034,-0.725220787,-0.119069317,0.397708352,0.066484633,0.026673214,-0.265816037,-0.11628593,-0.062811752,1.446273489,46.332,0.043822546,0.0013495887,0.023445573,0.95987207,0.015332802,0.0834331673942506,0.0225606989292428,1.89819116932154,0.05,0.1,127,0.114188047803938,0.06469082788378,109,49.6457511597348,251.85,0.191820499367168,536.25,269.982793455975,"N-lim",-0.73530917211622,-1.34029426551238,-2.2247127084732,-2.44497670090198,0.038778375,19.265,4.93760343979711,1.8622272358002,3.0753762039969,-2.99573227355399,-2.30258509299405,-2.48370935809683,-3.79154587192603,-2.16990864744819,-2.73813585129937,3.9049128109932,-3.12760684517904,-1.65119524337445,5.59835822902683,"Subtropical",0.944002675231257,"N-lim"
"209","I9N",2016-03-30 00:00:00,2016,30,3,-19.083,95,"100",139.526090972062,6.45778787069195,21.605864696375,1.61143333333333,0.249533333333333,0.0115493333333333,0,0.05,26.6247,-0.672713035,-0.680545987,-0.107449233,0.571284502,0.346989657,0.144997619,-0.265816037,-0.020267868,0.107169443,1.529646278,48.262,0.044002216,0.0013495887,0.023445573,0.95987207,0.015332802,0.0834331673942506,0.0225606989292428,1.89819116932154,0.05,0.1,127,0.114188047803938,0.06469082788378,109,49.6457511597348,251.85,0.191820499367168,558.587962962963,280.939121160477,"N-lim",-0.73530917211622,-1.34029426551238,-2.2247127084732,-2.44497670090198,0.038778375,19.083,4.9382516158309,1.86528682427289,3.072964791558,-2.99573227355399,-2.30258509299405,-2.48370935809683,-3.79154587192603,-2.16990864744819,-2.73813585129937,3.9049128109932,-3.12351528269572,-1.65119524337445,5.63813799518714,"Subtropical",0.945045958067132,"N-lim"
"210","I9N",2016-03-30 04:30:00,2016,30,3,-18.794,95,NA,130.174577346314,6.69693530079455,19.4379326512039,1.57333333333333,0.234933333333333,0.0120863333333333,0,0.05,26.515,-0.673205419,-0.706010891,0.023789556,0.610949966,0.294450084,0.048677372,-0.265816037,-0.368394597,0.299189115,1.558241367,43.87,0.0497874766588211,0.0013495887,0.023445573,0.95987207,0.015332802,0.0834331673942506,0.0225606989292428,1.89819116932154,0.05,0.1,127,0.114188047803938,0.06469082788378,109,49.6457511597348,251.85,0.191820499367168,507.75462962963,247.394656286888,"N-lim",-0.73530917211622,-1.34029426551238,-2.2247127084732,-2.44497670090198,0.038778375,18.794,4.8688764522322,1.90165000395763,2.96722644827457,-2.99573227355399,-2.30258509299405,-2.48370935809683,-3.79154587192603,-2.16990864744819,-2.73813585129937,3.9049128109932,-2.99999179929053,-1.65119524337445,5.510984860238,"Subtropical",0.946683002509737,"N-lim"
"211","I9N",2016-03-30 08:00:00,2016,30,3,-18.519,95,"101",138.106769699608,7.83166178058943,17.6344144536351,1.6919,0.216033333333333,0.0122506666666667,0,0.05,26.596,-0.669380843,-0.710071353,0.054576824,0.539339803,0.289334417,0.057826113,-0.265816037,-0.092519097,0.250044117,1.528244229,46.382,0.03690894,0.0015455666,0.024484554,0.9523972,0.02157273,0.0834331673942506,0.0225606989292428,1.89819116932154,0.05,0.1,127,0.114188047803938,0.06469082788378,109,49.6457511597348,251.85,0.191820499367168,536.828703703704,281.919678248551,"N-lim",-0.73530917211622,-1.34029426551238,-2.2247127084732,-2.44497670090198,0.046057284,18.519,4.92802707948611,2.05817471999919,2.86985235948692,-2.99573227355399,-2.30258509299405,-2.48370935809683,-3.79154587192603,-2.16990864744819,-2.73813585129937,3.9049128109932,-3.29930148085708,-1.65119524337445,5.64162220146081,"Subtropical",0.94821838085729,"N-lim"
"212","I9N",2016-03-30 12:00:00,2016,30,3,-18.233,95,NA,150.020594777164,7.59002500694638,19.7654941373534,1.8211,0.239933333333333,0.012139,0,0.045,26.866,-0.665254439,-0.685502764,-0.028770134,0.494157786,0.109071715,0.114205919,-0.265816037,-0.222439747,-0.221956608,1.500702393,49.64,0.0377165,0.0015455666,0.024484554,0.9523972,0.02157273,0.0777903759330511,0.0276031226171181,1.88260385012627,0.045,0.1,122,0.118361975118518,0.0796109487973154,79,37.242913595457,258.61667,0.226623953494709,574.537037037037,347.288965187599,"N-lim",-0.640389051202685,-1.19515067148395,-2.74785376596451,-2.29914405369759,0.046057284,18.233,5.01077258318611,2.02683488612495,2.98393769706115,-3.10109278921182,-2.30258509299405,-2.55373755810961,-3.58982637435731,-2.13400776420749,-2.53060364788565,3.61746168767969,-3.27765761449341,-1.48446322770175,5.85015718610272,"Subtropical",0.949792001969262,"N-lim"
"213","I9N",2016-03-30 13:30:00,2016,30,3,-17.963,95,"102",145.802563449622,7.35421721136006,19.8257080610022,1.7177,0.233566666666667,0.011781,0,0.04,27.0409,-0.669485462,-0.704079801,-0.038596171,0.598638508,0.078402181,0.121945858,-0.265816037,0.121232137,0.104020607,1.510720577,49.632,0.043072786,0.0020124773,0.020253515,0.93292314,0.044810817,0.0777903759330511,0.0276031226171181,1.88260385012627,0.04,0.1,122,0.118361975118518,0.0796109487973154,79,37.242913595457,258.61667,0.226623953494709,574.444444444444,338.195222832856,"N-lim",-0.560389051202685,-1.19515067148395,-2.74785376596451,-2.29914405369759,0.065064332,17.963,4.982253401379,1.9952739189346,2.9869794824444,-3.2188758248682,-2.30258509299405,-2.55373755810961,-3.58982637435731,-2.13400776420749,-2.53060364788565,3.61746168767969,-3.14486389661226,-1.48446322770175,5.82362331109226,"Subtropical",0.951255872443772,"N-lim"
"214","I9N",2016-03-30 19:21:00,2016,30,3,-17.628,95,NA,136.124363441436,7.01201159740439,19.4130259983918,1.69293333333333,0.241433333333333,0.0124366666666667,0,0.045,27.1319,-0.662667039,-0.682642705,0.046946382,0.76164503,0.198869233,0.098641671,-0.265816037,-0.104812552,0.356810604,1.561772308,50.522,0.042932644,0.0020124773,0.020253515,0.93292314,0.044810817,0.0777903759330511,0.0276031226171181,1.88260385012627,0.045,0.1,122,0.118361975118518,0.0796109487973154,79,37.242913595457,258.61667,0.226623953494709,584.74537037037,344.487462431851,"N-lim",-0.640389051202685,-1.19515067148395,-2.74785376596451,-2.29914405369759,0.065064332,17.628,4.91356890496257,1.94762462099436,2.96594428396821,-3.10109278921182,-2.30258509299405,-2.55373755810961,-3.58982637435731,-2.13400776420749,-2.53060364788565,3.61746168767969,-3.14812281000951,-1.48446322770175,5.84205769626998,"Subtropical",0.953042788174036,"N-lim"
"215","I9N",2016-03-30 21:40:00,2016,30,3,-17.4,95,"103",138.34901916317,7.31365203057097,18.9165438258305,1.6268,0.222433333333333,0.0117586666666667,0,0.05,27.224,-0.661135912,-0.719397782,-0.210064781,0.714528093,0.433890599,-0.150797465,-0.265816037,-0.281573492,0.094351551,1.506723536,49.354,0.043658804,0.0020124773,0.020253515,0.93292314,0.044810817,0.0742785301655531,0.0386721901874989,1.88471388870478,0.05,0.1,114,0.120375274080783,0.0879775300137699,73,45.0267773255836,263.36667,0.26402158982819,571.226851851852,304.299646117189,"N-lim",-0.71202246998623,-1.06404352989793,-3.383140619874,-2.34553241586685,0.065064332,17.4,4.92977961667524,1.98974274279162,2.94003687388362,-2.99573227355399,-2.30258509299405,-2.59993333044849,-3.25263453706923,-2.1171411319752,-2.43067383786155,3.80725736447691,-3.13135032173074,-1.33172439952736,5.71801289396169,"Subtropical",0.954240328516277,"N-lim"
"216","I9N",2016-03-31 02:32:00,2016,31,3,-17.095,95,NA,149.087297177151,7.1689378757515,20.7962880640143,1.78865,0.2495,0.0119973333333333,0,0.045,27.217,-0.671326883,-0.695629403,0.012246134,0.667333979,0.136259495,0.087111674,-0.265816037,-0.066003566,0.469910824,1.515996923,51.122,0.0506425,0.003310415,0.0086745825,0.86174905,0.12626587,0.0742785301655531,0.0386721901874989,1.88471388870478,0.045,0.1,114,0.120375274080783,0.0879775300137699,73,45.0267773255836,263.36667,0.26402158982819,591.689814814815,304.153799508623,"N-lim",-0.63202246998623,-1.06404352989793,-3.383140619874,-2.34553241586685,0.1349404525,17.095,5.0045320214756,1.96975750915478,3.03477451232081,-3.10109278921182,-2.30258509299405,-2.59993333044849,-3.25263453706923,-2.1171411319752,-2.43067383786155,3.80725736447691,-2.98296413427631,-1.33172439952736,5.71753349290839,"Subtropical",0.955818671017952,"N-lim"
"217","I9N",2016-03-31 06:25:00,2016,31,3,-16.838,95,"104",148.510035545341,7.74035380972282,19.186466044846,1.85226666666667,0.2393,0.0124723333333333,0,0.04,27.2169,-0.674683457,-0.660374028,-0.009253627,0.710797667,0.329601872,-0.074911451,-0.265816037,-0.035876782,0.076934867,1.525384852,50.05,0.04543182,0.003310415,0.0086745825,0.86174905,0.12626587,0.0742785301655531,0.0386721901874989,1.88471388870478,0.04,0.1,114,0.120375274080783,0.0879775300137699,73,45.0267773255836,263.36667,0.26402158982819,579.282407407407,305.699817513966,"N-lim",-0.55202246998623,-1.06404352989793,-3.383140619874,-2.34553241586685,0.1349404525,16.838,5.00065253538927,2.04644739840737,2.9542051369819,-3.2188758248682,-2.30258509299405,-2.59993333044849,-3.25263453706923,-2.1171411319752,-2.43067383786155,3.80725736447691,-3.09154253837999,-1.33172439952736,5.72260363195178,"Subtropical",0.957127593852249,"N-lim"
"218","I9N",2016-03-31 09:30:00,2016,31,3,-16.581,95,NA,140.327677977379,7.44725614241576,18.8428698159237,1.6873,0.226566666666667,0.012024,0,0.035,27.248,-0.632262568,-0.681081115,-0.102951407,0.80948477,0.482417418,-0.116773666,-0.265816037,-0.124999046,0.174005553,1.556264572,49.907997,0.049437374,0.0061956383,0.0025187654,0.7663167,0.2249689,0.0742785301655531,0.0386721901874989,1.88471388870478,0.035,0.1,114,0.120375274080783,0.0879775300137699,73,45.0267773255836,263.36667,0.26402158982819,577.638854166667,298.688106243333,"N-lim",-0.47202246998623,-1.06404352989793,-3.383140619874,-2.34553241586685,0.2274876654,16.581,4.94398024475362,2.00784566151981,2.93613458323381,-3.35240721749272,-2.30258509299405,-2.59993333044849,-3.25263453706923,-2.1171411319752,-2.43067383786155,3.80725736447691,-3.00704858213008,-1.33172439952736,5.69939990602732,"Subtropical",0.958417259621793,"N-lim"
"219","I9N",2016-03-31 13:30:00,2016,31,3,-16.278,95,"105",134.536124460373,7.22633804870934,18.6174689799354,1.6517,0.228566666666667,0.012277,0,0.03,27.485,-0.672470207,-0.67940158,0.001531167,0.439623452,-0.124935691,0.236394626,-0.265816037,-0.227605449,-0.11852697,1.500395343,49.53,0.04492599,0.011224467,0.0018888932,0.71396655,0.2729201,0.0748925917558372,0.0591238752845675,1.92227689880133,0.03,0.1,96,0.117303467493504,0.0841732085384428,73,42.6618517998233,265.01666,0.3204506720067,573.263888888889,312.352144916273,"N-lim",-0.395826791461557,-0.995474176436663,-3.95763755178452,-2.57080739879608,0.2748089932,16.278,4.90183274632834,1.97773241390483,2.92410033242351,-3.50655789731998,-2.30258509299405,-2.59170030181752,-2.82812045502214,-2.14299096286018,-2.47487859674606,3.753305120442,-3.10273880982744,-1.13802692396217,5.74413122094425,"Subtropical",0.959912989497945,"N-lim"
"220","I9N",2016-03-31 17:08:00,2016,31,3,-16.004,95,NA,131.014808131203,6.86252432582706,19.0913433469561,1.64563333333333,0.2398,0.0125606666666667,0,0.02,27.268,-0.664226374,-0.689891938,0.168651743,0.477476948,0.129594371,0.117648557,-0.265816037,-0.274849608,0.116140977,1.539505736,50.552,0.048514236,0.011224467,0.0018888932,0.71396655,0.2729201,0.0748925917558372,0.0591238752845675,1.92227689880133,0.02,0.1,96,0.117303467493504,0.0841732085384428,73,42.6618517998233,265.01666,0.3204506720067,585.092592592593,313.194235069163,"N-lim",-0.235826791461557,-0.995474176436663,-3.95763755178452,-2.57080739879608,0.2748089932,16.004,4.87531035598219,1.92607535157648,2.94923500440571,-3.91202300542815,-2.30258509299405,-2.59170030181752,-2.82812045502214,-2.14299096286018,-2.47487859674606,3.753305120442,-3.02589799833577,-1.13802692396217,5.74682355739924,"Subtropical",0.961242450478196,"N-lim"
"221","I9N",2016-03-31 19:35:00,2016,31,3,-15.717,94.99,"106",141.441151516924,6.81986175765269,20.7395921710891,1.61153333333333,0.2363,0.0113936666666667,0,0.01,27.366,-0.623654177,-0.615911048,0.080009358,0.747832976,0.281163433,0.120548441,-0.245019874,-0.175615284,0.379730683,1.573410514,51.364,0.046702214,0.023274267,0.0005480483,0.5939305,0.38224718,0.0748925917558372,0.0591238752845675,1.92227689880133,0.01,0.1,96,0.117303467493504,0.0841732085384428,73,42.6618517998233,265.01666,0.3204506720067,594.490740740741,321.049592178253,"N-lim",-0.0758267914615572,-0.995474176436663,-3.95763755178452,-2.57080739879608,0.3827952283,15.717,4.95188374023716,1.91983920151103,3.03204453872613,-4.60517018598809,-2.30258509299405,-2.59170030181752,-2.82812045502214,-2.14299096286018,-2.47487859674606,3.753305120442,-3.06396370643748,-1.13802692396217,5.77159560396438,"Subtropical",0.962611415284071,"N-lim"
"222","I9N",2016-04-01 00:00:00,2016,1,3,-15.448,95.001,NA,119.738875566213,6.09163616646332,19.656274980016,1.49793333333333,0.2459,0.01251,0,0.04,27.355,-0.631018373,-0.607575531,0.194932035,0.730027948,0.23226109,0.142050274,-0.247929066,-0.240538112,0.448874491,1.587183881,49.274002,0.04646969,0.011657719,0.00069451635,0.6770416,0.31060612,0.0798894686177373,0.0893292486704886,1.98537825161219,0.04,0.1,85,0.111057705365121,0.074491193972528,75,40.0028148224968,269.75,0.372513415641151,570.300949074074,318.953809948525,"N-lim",-0.565508806027472,-1.0194133958146,-4.72219672465325,-2.80219473981858,0.31130063635,15.448,4.7853133348252,1.80691671008187,2.97839662474333,-3.2188758248682,-2.30258509299405,-2.5271112419343,-2.41542631202257,-2.19770534460019,-2.59707436229403,3.68894982220047,-3.06895500687802,-0.987482226667022,5.76504629590123,"Subtropical",0.96387259416775,"N-lim"
